id,neighbourhood_group,latitude,longitude,room_type,price
163814,Manhattan,40.72636,-73.98917,Entire home/apt,99
164989,Manhattan,40.72351,-73.99683,Private room,140
165461,Manhattan,40.80525,-73.95916,Private room,75
166006,Manhattan,40.80006,-73.96049,Entire home/apt,250
166541,Manhattan,40.84468,-73.94303,Private room,75
167013,Manhattan,40.74342,-73.99483,Entire home/apt,205
167482,Manhattan,40.77886,-73.98042,Entire home/apt,185
168084,Manhattan,40.72578,-73.97879,Entire home/apt,190
168546,Manhattan,40.80113,-73.94503,Entire home/apt,250
168810,Manhattan,40.78569,-73.97581,Entire home/apt,175
169002,Manhattan,40.82411,-73.94934,Private room,65
170420,Manhattan,40.7932,-73.94007,Entire home/apt,79
171776,Manhattan,40.80224,-73.94558,Private room,170
172700,Manhattan,40.71473,-73.98842,Private room,115
172870,Manhattan,40.80518,-73.95359,Private room,89
173072,Manhattan,40.80827,-73.95329,Shared room,49
173742,Manhattan,40.73476,-73.98452,Entire home/apt,400
174966,Manhattan,40.7735,-73.98697,Entire home/apt,2000
176653,Manhattan,40.72974,-73.98201,Private room,100
177495,Manhattan,40.73939,-73.99612,Entire home/apt,429
177606,Manhattan,40.74112,-73.97686,Entire home/apt,189
179670,Manhattan,40.72019,-73.98217,Private room,120
179741,Manhattan,40.72133,-73.99666,Entire home/apt,300
181972,Manhattan,40.8296,-73.94651,Entire home/apt,199
182069,Manhattan,40.79056,-73.9468,Entire home/apt,120
182095,Manhattan,40.73631,-73.99977,Entire home/apt,199
187488,Manhattan,40.73712,-74.00166,Private room,100
187986,Manhattan,40.73862,-73.99758,Entire home/apt,250
188674,Manhattan,40.73217,-73.98801,Entire home/apt,165
189135,Manhattan,40.76311,-73.99388,Private room,99
189181,Manhattan,40.74695,-74.00454,Private room,255
190267,Manhattan,40.76684,-73.95944,Entire home/apt,169
191075,Manhattan,40.72566,-73.97748,Private room,110
193105,Manhattan,40.7709,-73.99181,Private room,150
193853,Manhattan,40.74033,-74.00024,Entire home/apt,149
194154,Manhattan,40.7969,-73.96128,Private room,89
195123,Manhattan,40.83403,-73.94553,Private room,50
197155,Manhattan,40.76415,-73.99067,Entire home/apt,149
197753,Manhattan,40.83127,-73.94718,Private room,68
