id,neighbourhood_group,latitude,longitude,room_type,price
205735,Brooklyn,40.68364,-73.91076,Private room,41
205867,Brooklyn,40.71893,-73.9428,Entire home/apt,120
206316,Brooklyn,40.68765,-73.97073,Entire home/apt,157
206772,Brooklyn,40.71413,-73.96596,Entire home/apt,195
206957,Brooklyn,40.58422,-73.94079,Entire home/apt,70
208148,Brooklyn,40.71973,-73.95582,Entire home/apt,185
208889,Brooklyn,40.69025,-73.93323,Entire home/apt,145
211078,Brooklyn,40.73049,-73.96115,Entire home/apt,185
212544,Brooklyn,40.67688,-73.9859,Entire home/apt,100
213272,Brooklyn,40.70051,-73.92204,Private room,40
215560,Brooklyn,40.68741,-73.95741,Private room,79
217580,Brooklyn,40.61927,-74.0307,Entire home/apt,100
219066,Brooklyn,40.61922,-73.99399,Entire home/apt,110
219482,Brooklyn,40.68275,-73.96148,Entire home/apt,172
220563,Brooklyn,40.68634,-73.95088,Private room,75
221097,Brooklyn,40.72595,-73.95298,Entire home/apt,116
222054,Brooklyn,40.68012,-73.97847,Private room,120
223930,Brooklyn,40.67424,-73.96665,Entire home/apt,150
224510,Brooklyn,40.68653,-73.98562,Entire home/apt,230
225306,Brooklyn,40.68749,-73.95494,Private room,79
225887,Brooklyn,40.68645,-73.97538,Private room,130
225926,Brooklyn,40.68999,-73.96711,Private room,239
226021,Brooklyn,40.71126,-73.94576,Entire home/apt,220
227715,Brooklyn,40.67855,-73.94949,Entire home/apt,80
228317,Brooklyn,40.68516,-73.92521,Entire home/apt,135
228925,Brooklyn,40.67964,-73.93946,Entire home/apt,100
229874,Brooklyn,40.66293,-73.99833,Entire home/apt,200
230321,Brooklyn,40.69046,-73.95167000000001,Entire home/apt,80
232612,Brooklyn,40.68309,-73.94219,Entire home/apt,110
235552,Brooklyn,40.66414,-73.98574,Entire home/apt,300
236671,Brooklyn,40.71746,-73.95497,Entire home/apt,180
236788,Brooklyn,40.70257,-73.9847,Entire home/apt,350
239883,Brooklyn,40.68501,-73.97019,Private room,85
239899,Brooklyn,40.66068,-73.96003,Entire home/apt,80
240800,Brooklyn,40.67722,-73.96542,Private room,55
241140,Brooklyn,40.689750000000004,-73.96703,Private room,438
241159,Brooklyn,40.69221,-73.95866,Entire home/apt,110
242532,Brooklyn,40.6893,-73.96602,Private room,279
