id,neighbourhood_group,latitude,longitude,room_type,price
926337,Queens,40.74641,-73.94611,Private room,349
927597,Queens,40.75444,-73.83057,Private room,76
951365,Queens,40.7099,-73.91509,Entire home/apt,115
973535,Queens,40.76356,-73.8885,Entire home/apt,99
978386,Queens,40.75751,-73.91678,Entire home/apt,85
978615,Queens,40.76291,-73.91871,Private room,81
987329,Queens,40.76491,-73.9207,Private room,78
989976,Queens,40.74142,-73.8202,Entire home/apt,160
998423,Queens,40.7603,-73.91395,Private room,75
1010785,Queens,40.762950000000004,-73.92652,Entire home/apt,130
1016004,Queens,40.76777,-73.91109,Shared room,38
1025001,Queens,40.70538,-73.89448,Private room,75
1025786,Queens,40.74417,-73.94823,Private room,69
1036498,Queens,40.75537,-73.91648,Private room,46
1042806,Queens,40.75334,-73.81699,Private room,59
1046443,Queens,40.77117,-73.90427,Private room,200
1074506,Queens,40.76359,-73.92531,Entire home/apt,160
1076324,Queens,40.74361,-73.91662,Entire home/apt,150
1077375,Queens,40.75959,-73.90835,Private room,70
1090732,Queens,40.7017,-73.82316,Shared room,60
1107976,Queens,40.736,-73.92425,Private room,35
1114788,Queens,40.77103,-73.89461,Private room,73
1137999,Queens,40.69965,-73.79286,Private room,133
1147524,Queens,40.77755,-73.90599,Entire home/apt,175
1165913,Queens,40.74239,-73.92213,Private room,65
1183236,Queens,40.74984,-73.91834,Private room,60
1186569,Queens,40.70823,-73.89925,Private room,55
1190223,Queens,40.76797,-73.92858,Entire home/apt,119
1198231,Queens,40.75962,-73.92176,Shared room,50
1209955,Queens,40.77147,-73.9166,Private room,69
1215627,Queens,40.59204,-73.78665,Entire home/apt,150
1220548,Queens,40.69414,-73.82538,Entire home/apt,90
1222563,Queens,40.70382,-73.73955,Entire home/apt,84
1225060,Queens,40.77546,-73.91571,Entire home/apt,110
1271103,Queens,40.70518,-73.89133,Entire home/apt,85
1300216,Queens,40.76788,-73.92334,Entire home/apt,100
1324087,Queens,40.76062,-73.9175,Entire home/apt,80
1325432,Queens,40.74265,-73.89781,Private room,79
1327775,Queens,40.76592,-73.93428,Entire home/apt,120
1332473,Queens,40.72512,-73.73986,Private room,80
1352560,Queens,40.74318,-73.95108,Entire home/apt,145
1401826,Queens,40.74342,-73.92635,Entire home/apt,100
1420559,Queens,40.74449,-73.95201,Entire home/apt,138
1427401,Queens,40.76781,-73.92684,Entire home/apt,70
1428371,Queens,40.76924,-73.91776,Private room,75
1452786,Queens,40.73193,-73.74481,Shared room,150
1458987,Queens,40.72638,-73.85852,Private room,35
1466081,Queens,40.6891,-73.7733,Private room,59
1466534,Queens,40.69045,-73.77467,Private room,59
1471244,Queens,40.74632,-73.94799,Private room,349
1471952,Queens,40.68872,-73.77373,Private room,59
1472009,Queens,40.69054,-73.77306,Private room,59
1475427,Queens,40.74234,-73.92579,Private room,102
1475661,Queens,40.7703,-73.93306,Entire home/apt,140
1524711,Queens,40.76387,-73.92593,Entire home/apt,108
1546678,Queens,40.77448,-73.90907,Entire home/apt,120
1546945,Queens,40.75431,-73.83131,Private room,59
1552242,Queens,40.75676,-73.93463,Entire home/apt,250
1571455,Queens,40.74409,-73.89864,Private room,75
1578776,Queens,40.75909,-73.93217,Private room,51
1581579,Queens,40.77787,-73.91472,Entire home/apt,188
1586454,Queens,40.73732,-73.90168,Private room,48
1586576,Queens,40.74033,-73.89921,Private room,56
1598012,Queens,40.76792,-73.92228,Private room,45
1600917,Queens,40.69015,-73.77472,Private room,59
1614964,Queens,40.76752,-73.9273,Private room,120
1651595,Queens,40.75238,-73.87746,Entire home/apt,110
1682958,Queens,40.76359,-73.90586,Private room,79
1684053,Queens,40.59684,-73.79449,Private room,35
1687108,Queens,40.76394,-73.92022,Private room,70
1691188,Queens,40.72509,-73.89687,Entire home/apt,200
1702781,Queens,40.7672,-73.92799,Private room,38
1733157,Queens,40.76135,-73.91571,Private room,195
1735478,Queens,40.76081,-73.93163,Private room,100
1742471,Queens,40.74609,-73.91406,Entire home/apt,140
1743116,Queens,40.76549,-73.92934,Private room,100
1762513,Queens,40.74849,-73.94947,Entire home/apt,275
1763209,Queens,40.76451,-73.92942,Private room,86
1763333,Queens,40.74244,-73.91676,Entire home/apt,95
1767037,Queens,40.68968,-73.85219,Private room,29
1777197,Queens,40.71697,-73.83396,Shared room,75
1802584,Queens,40.73747,-73.9248,Entire home/apt,110
1815505,Queens,40.71594,-73.82264,Private room,56
1870228,Queens,40.75283,-73.92915,Private room,73
1903198,Queens,40.73673,-73.92526,Private room,45
1914590,Queens,40.76425,-73.90489,Private room,79
1914787,Queens,40.71477,-73.82012,Private room,66
1920085,Queens,40.74404,-73.95233,Private room,40
1921859,Queens,40.77453,-73.92833,Entire home/apt,130
1936772,Queens,40.71576,-73.86268,Entire home/apt,85
1937761,Queens,40.7582,-73.91687,Entire home/apt,180
1950603,Queens,40.75401,-73.91757,Entire home/apt,82
1953928,Queens,40.76266,-73.91451,Entire home/apt,150
1981410,Queens,40.77906,-73.91265,Entire home/apt,135
1987584,Queens,40.73943,-73.87475,Private room,45
2012750,Queens,40.70493,-73.90795,Entire home/apt,75
2024991,Queens,40.7577,-73.91981,Entire home/apt,100
2028291,Queens,40.7582,-73.92811,Entire home/apt,149
2028432,Queens,40.75832,-73.92874,Private room,72
2028925,Queens,40.70039,-73.75233,Entire home/apt,325
2038278,Queens,40.76589,-73.92864,Entire home/apt,100
2048796,Queens,40.74817,-73.91886,Private room,50
2065101,Queens,40.7672,-73.90795,Private room,35
2065985,Queens,40.74071,-73.9191,Private room,50
2068054,Queens,40.71215,-73.85356,Private room,55
2081177,Queens,40.74409,-73.91868,Entire home/apt,90
2087663,Queens,40.76165,-73.92179,Entire home/apt,130
2093455,Queens,40.70716,-73.89906,Private room,60
2095959,Queens,40.74409,-73.92471,Entire home/apt,94
2104910,Queens,40.70988,-73.90845,Entire home/apt,99
2110493,Queens,40.72675,-73.90522,Entire home/apt,64
2123079,Queens,40.76304,-73.92777,Entire home/apt,120
2134294,Queens,40.77073,-73.93229,Private room,47
2136293,Queens,40.70171,-73.82788,Entire home/apt,65
2150750,Queens,40.74527,-73.91693,Private room,60
2155219,Queens,40.75874,-73.92999,Private room,100
2171821,Queens,40.70218,-73.91005,Private room,100
2236458,Queens,40.76437,-73.9195,Entire home/apt,65
2237032,Queens,40.74495,-73.95146,Private room,79
2260042,Queens,40.76427,-73.91562,Shared room,65
2262357,Queens,40.74622,-73.92296,Entire home/apt,120
2268632,Queens,40.73817,-73.92463,Entire home/apt,600
2269104,Queens,40.7095,-73.78828,Private room,65
2291575,Queens,40.76895,-73.9236,Shared room,300
2298373,Queens,40.72988,-73.85773,Entire home/apt,88
2308802,Queens,40.72664,-73.82795,Entire home/apt,86
2323502,Queens,40.70206,-73.90936,Private room,59
2346416,Queens,40.76315,-73.92617,Private room,65
2349737,Queens,40.73243,-73.86773,Entire home/apt,275
2371632,Queens,40.67657,-73.84083,Entire home/apt,85
2372740,Queens,40.70375,-73.9094,Private room,45
2445856,Queens,40.74955,-73.95081,Private room,100
2458811,Queens,40.75705,-73.91771,Entire home/apt,83
2461540,Queens,40.75799,-73.92006,Private room,75
2465962,Queens,40.76122,-73.91163,Entire home/apt,125
2467377,Queens,40.78645,-73.77958,Private room,90
2477138,Queens,40.67948,-73.85335,Private room,30
2485482,Queens,40.75484,-73.8764,Shared room,75
2508374,Queens,40.67349,-73.76951,Entire home/apt,63
2510394,Queens,40.74263,-73.95594,Entire home/apt,395
2513351,Queens,40.76441,-73.92878,Private room,70
2515876,Queens,40.76374,-73.90965,Private room,59
2516430,Queens,40.75879,-73.91185,Private room,50
2519770,Queens,40.77804,-73.91623,Entire home/apt,150
2532873,Queens,40.76163,-73.91783,Private room,100
2578731,Queens,40.58451,-73.815,Entire home/apt,140
2637533,Queens,40.77594,-73.91786,Entire home/apt,95
2651810,Queens,40.71827,-73.90647,Entire home/apt,80
2661098,Queens,40.72786,-73.86946,Private room,55
2677779,Queens,40.75107,-73.87654,Private room,60
2679171,Queens,40.74627,-73.94666,Private room,95
2683455,Queens,40.74749,-73.92089,Entire home/apt,155
2690370,Queens,40.74606,-73.95765,Entire home/apt,130
2698645,Queens,40.74332,-73.95426,Private room,95
2698984,Queens,40.79721,-73.816,Entire home/apt,400
2727166,Queens,40.7558,-73.92377,Private room,50
2739577,Queens,40.7625,-73.93919,Entire home/apt,225
2745620,Queens,40.77138,-73.90895,Private room,55
2757036,Queens,40.75606,-73.81954,Private room,55
2801300,Queens,40.75611,-73.81957,Private room,75
2803944,Queens,40.74235,-73.90375,Private room,55
2804989,Queens,40.74405,-73.91502,Entire home/apt,100
2814076,Queens,40.7576,-73.92698,Entire home/apt,130
2830518,Queens,40.76123,-73.92177,Private room,65
2836845,Queens,40.77297,-73.91604,Entire home/apt,160
2863530,Queens,40.77182,-73.93129,Entire home/apt,130
2867115,Queens,40.74547,-73.93184,Private room,60
2870603,Queens,40.75625,-73.87542,Entire home/apt,69
2880336,Queens,40.71046,-73.91786,Entire home/apt,95
2880864,Queens,40.77162,-73.92626,Private room,149
2889377,Queens,40.75494,-73.81818,Private room,59
2896760,Queens,40.77503,-73.91882,Private room,60
2919062,Queens,40.74923,-73.94962,Entire home/apt,119
2939670,Queens,40.6955,-73.86281,Private room,53
2942129,Queens,40.69414,-73.86324,Private room,40
2943724,Queens,40.60549,-73.75547,Private room,70
2947668,Queens,40.73726,-73.89792,Private room,35
2956443,Queens,40.70061,-73.84107,Entire home/apt,255
3040654,Queens,40.77748,-73.90971,Private room,47
3061995,Queens,40.74902,-73.94066,Private room,70
3095502,Queens,40.72713,-73.84946,Entire home/apt,100
3106154,Queens,40.7246,-73.85744,Entire home/apt,52
3112284,Queens,40.76428,-73.83225,Private room,59
3116519,Queens,40.70124,-73.90941,Entire home/apt,70
3164997,Queens,40.77221,-73.92493,Entire home/apt,200
3176874,Queens,40.76068,-73.91359,Entire home/apt,119
3199681,Queens,40.73381,-73.85366,Private room,50
3265410,Queens,40.74644,-73.88656,Private room,89
3284019,Queens,40.7631,-73.92262,Private room,70
3291286,Queens,40.7593,-73.92884,Private room,100
3302932,Queens,40.69165,-73.84841,Entire home/apt,250
3311830,Queens,40.70476,-73.90874,Private room,59
3324203,Queens,40.71347,-73.88199,Entire home/apt,99
3324498,Queens,40.73873,-73.92435,Private room,74
3325617,Queens,40.74549,-73.90872,Entire home/apt,105
3369623,Queens,40.7743,-73.92579,Entire home/apt,97
3379914,Queens,40.70026,-73.90721,Entire home/apt,89
3412893,Queens,40.77056,-73.92159,Entire home/apt,99
3415455,Queens,40.7468,-73.92218,Private room,48
3423032,Queens,40.76844,-73.93819,Private room,70
3464971,Queens,40.70706,-73.91437,Entire home/apt,225
3489095,Queens,40.74064,-73.89956,Private room,39
3489242,Queens,40.771,-73.92563,Private room,38
3499016,Queens,40.77902,-73.90768,Private room,100
3523001,Queens,40.75037,-73.79154,Private room,125
3544610,Queens,40.73334,-73.85433,Entire home/apt,150
3594408,Queens,40.76972,-73.9206,Private room,85
3595554,Queens,40.69283,-73.75828,Entire home/apt,108
3605493,Queens,40.75997,-73.90926,Entire home/apt,120
3609762,Queens,40.77995,-73.78506,Entire home/apt,184
3614680,Queens,40.7638,-73.91622,Entire home/apt,115
3624387,Queens,40.76481,-73.93163,Entire home/apt,120
3624952,Queens,40.75193,-73.89085,Private room,50
3626302,Queens,40.70554,-73.90729,Private room,59
3626699,Queens,40.74365,-73.91632,Entire home/apt,95
3628553,Queens,40.7229,-73.7462,Entire home/apt,125
3630304,Queens,40.74269,-73.91518,Private room,80
3630309,Queens,40.74493,-73.91528,Entire home/apt,95
3644017,Queens,40.77591,-73.9145,Private room,85
3652230,Queens,40.5903,-73.8143,Private room,113
3672455,Queens,40.74532,-73.91974,Private room,75
3677769,Queens,40.74189,-73.92375,Private room,75
3710685,Queens,40.74502,-73.9169,Entire home/apt,100
3711039,Queens,40.76977,-73.91596,Shared room,45
3727816,Queens,40.73538,-73.853,Private room,80
3747107,Queens,40.74626,-73.90090000000001,Private room,50
3760029,Queens,40.75508,-73.91673,Entire home/apt,100
3768977,Queens,40.76403,-73.92162,Entire home/apt,170
3792246,Queens,40.7012,-73.90008,Private room,49
3793161,Queens,40.75338,-73.90618,Private room,39
3801407,Queens,40.7012,-73.75041,Entire home/apt,239
3808358,Queens,40.76315,-73.92709,Private room,45
3812222,Queens,40.72356,-73.83982,Private room,125
3812554,Queens,40.727,-73.83924,Private room,145
3817304,Queens,40.74219,-73.92585,Private room,50
3826037,Queens,40.76577,-73.91471,Private room,39
3826908,Queens,40.74622,-73.94277,Private room,79
3835681,Queens,40.77478,-73.91913,Private room,50
3835757,Queens,40.77376,-73.91855,Private room,50
3836199,Queens,40.76287,-73.88367,Entire home/apt,120
3852261,Queens,40.58835,-73.79565,Private room,149
3870793,Queens,40.74122,-73.88641,Private room,170
3885177,Queens,40.75664,-73.79975,Private room,95
3933382,Queens,40.7512,-73.94019,Private room,60
3939041,Queens,40.74946,-73.89505,Entire home/apt,65
3939535,Queens,40.71009,-73.8196,Private room,70
3946201,Queens,40.74471,-73.88075,Private room,45
3950114,Queens,40.76957,-73.91502,Private room,65
3975630,Queens,40.74433,-73.91172,Entire home/apt,150
3979613,Queens,40.74892,-73.88883,Entire home/apt,200
4003515,Queens,40.70591,-73.89264,Private room,95
4007277,Queens,40.76294,-73.91545,Private room,65
4008443,Queens,40.75568,-73.91578,Private room,250
4026150,Queens,40.74561,-73.88514,Entire home/apt,78
4033998,Queens,40.7525,-73.88592,Private room,200
4037522,Queens,40.76269,-73.90816,Private room,99
4047638,Queens,40.7653,-73.92661,Private room,69
4047815,Queens,40.7517,-73.89478,Entire home/apt,100
4053987,Queens,40.6844,-73.8472,Private room,58
4057361,Queens,40.75977,-73.92904,Private room,76
4060993,Queens,40.70046,-73.90692,Entire home/apt,60
4081926,Queens,40.67425,-73.75796,Entire home/apt,110
4092826,Queens,40.71291,-73.84678,Entire home/apt,180
4109420,Queens,40.76177,-73.91359,Entire home/apt,110
4118907,Queens,40.74947,-73.91472,Entire home/apt,120
4120182,Queens,40.71293,-73.84915,Private room,70
4127524,Queens,40.74264,-73.95122,Entire home/apt,200
4137756,Queens,40.70293,-73.90771,Entire home/apt,130
4140776,Queens,40.71146,-73.84677,Private room,65
4144519,Queens,40.74059,-73.91985,Private room,79
4150972,Queens,40.70599,-73.89755,Entire home/apt,80
4158078,Queens,40.69518,-73.9038,Private room,47
4169094,Queens,40.77375,-73.91646,Private room,90
4172633,Queens,40.75637,-73.92132,Entire home/apt,160
4174847,Queens,40.7078,-73.90177,Private room,50
4195677,Queens,40.74944,-73.91361,Private room,80
4211510,Queens,40.76989,-73.90735,Private room,50
4217758,Queens,40.70729,-73.91697,Entire home/apt,98
4225569,Queens,40.76273,-73.90579,Entire home/apt,96
4227554,Queens,40.7426,-73.90706,Entire home/apt,195
4235620,Queens,40.73303,-73.79736,Entire home/apt,100
4241028,Queens,40.6852,-73.7962,Entire home/apt,89
4243533,Queens,40.74808,-73.90404,Private room,100
4262707,Queens,40.65443,-73.84605,Entire home/apt,63
4264049,Queens,40.76496,-73.91169,Private room,39
4264127,Queens,40.75896,-73.9153,Private room,39
4270499,Queens,40.76369,-73.92291,Entire home/apt,125
4270683,Queens,40.76386,-73.91002,Entire home/apt,110
4274462,Queens,40.704390000000004,-73.91111,Private room,49
4279260,Queens,40.70463,-73.90132,Entire home/apt,150
4291200,Queens,40.7269,-73.83952,Private room,95
4302293,Queens,40.74742,-73.94647,Private room,58
4303825,Queens,40.74853,-73.95068,Entire home/apt,190
4339202,Queens,40.76261,-73.91767,Private room,70
4357134,Queens,40.77172,-73.91769,Entire home/apt,200
4357892,Queens,40.77774,-73.78376,Entire home/apt,189
4359756,Queens,40.75259,-73.94104,Private room,97
4359921,Queens,40.7672,-73.91198,Entire home/apt,180
4375146,Queens,40.76575,-73.92092,Private room,75
4387007,Queens,40.57321,-73.85769,Private room,110
4392596,Queens,40.77431,-73.9114,Private room,75
4393502,Queens,40.7132,-73.84901,Private room,50
4393628,Queens,40.71233,-73.84848,Private room,55
4396142,Queens,40.75227,-73.95012,Entire home/apt,160
4402117,Queens,40.72891,-73.82588,Entire home/apt,149
4403928,Queens,40.70216,-73.90716,Private room,56
4430808,Queens,40.71873,-73.80324,Entire home/apt,64
4452723,Queens,40.69947,-73.82795,Entire home/apt,90
4479556,Queens,40.74681,-73.94586,Entire home/apt,225
4481427,Queens,40.69945,-73.90651,Entire home/apt,95
4491140,Queens,40.76063,-73.92801,Private room,69
4517177,Queens,40.74236,-73.95641,Entire home/apt,170
4518242,Queens,40.76369,-73.91601,Entire home/apt,80
4525589,Queens,40.75034,-73.89215,Entire home/apt,90
4537297,Queens,40.72937,-73.86804,Entire home/apt,40
4537500,Queens,40.76496,-73.9282,Private room,39
4538274,Queens,40.77002,-73.91498,Entire home/apt,100
4541187,Queens,40.77672,-73.90878,Entire home/apt,127
4550041,Queens,40.76539,-73.87636,Private room,65
4550494,Queens,40.77648,-73.91595,Entire home/apt,150
4550557,Queens,40.7668,-73.87759,Private room,65
4555241,Queens,40.75985,-73.92979,Entire home/apt,99
4555470,Queens,40.76542,-73.92115,Entire home/apt,105
4557206,Queens,40.76587,-73.92157,Entire home/apt,125
4566989,Queens,40.76413,-73.92374,Entire home/apt,98
4593770,Queens,40.75401,-73.88236,Entire home/apt,100
4596378,Queens,40.75943,-73.89553,Private room,44
4606675,Queens,40.7661,-73.87739,Private room,65
4628804,Queens,40.73978,-73.92124,Private room,67
4629726,Queens,40.70705,-73.83346,Entire home/apt,100
4633258,Queens,40.74626,-73.89727,Private room,30
4636874,Queens,40.74668,-73.89723,Private room,35
4637014,Queens,40.75398,-73.82778,Entire home/apt,119
4637053,Queens,40.76794,-73.93413,Entire home/apt,150
4641291,Queens,40.72401,-73.72901,Private room,99
4658860,Queens,40.772710000000004,-73.93159,Private room,200
4660939,Queens,40.75583,-73.92596,Private room,120
4666794,Queens,40.77272,-73.90757,Private room,60
4667046,Queens,40.76638,-73.93236,Entire home/apt,195
4681193,Queens,40.752,-73.88898,Entire home/apt,105
4685448,Queens,40.77443,-73.90756,Private room,60
4705670,Queens,40.75572,-73.92632,Private room,70
4710310,Queens,40.76888,-73.90807,Private room,70
4711070,Queens,40.74607,-73.91415,Shared room,105
4717296,Queens,40.76586,-73.93342,Entire home/apt,150
4737392,Queens,40.75916,-73.91427,Private room,60
4742102,Queens,40.7312,-73.78579,Entire home/apt,375
4745876,Queens,40.74821,-73.94803,Entire home/apt,150
4766198,Queens,40.75962,-73.91419,Private room,80
4767748,Queens,40.77206,-73.91124,Entire home/apt,107
4772857,Queens,40.77075,-73.91018,Private room,49
4772987,Queens,40.77183,-73.90973,Private room,50
4773463,Queens,40.74651,-73.954,Entire home/apt,175
4777166,Queens,40.69634,-73.8563,Private room,31
4777236,Queens,40.72018,-73.86322,Private room,70
4792219,Queens,40.76235,-73.9217,Entire home/apt,90
4792529,Queens,40.58822,-73.81299,Entire home/apt,130
4802299,Queens,40.76457,-73.91205,Entire home/apt,150
4808505,Queens,40.76313,-73.88368,Private room,50
4815848,Queens,40.76308,-73.92843,Private room,90
4823386,Queens,40.74632,-73.88681,Entire home/apt,165
4830154,Queens,40.68337,-73.8431,Private room,45
4831703,Queens,40.76042,-73.92073,Entire home/apt,150
4839932,Queens,40.76974,-73.91819,Entire home/apt,124
4849864,Queens,40.7643,-73.92637,Entire home/apt,112
4853647,Queens,40.68559,-73.8496,Entire home/apt,99
4861046,Queens,40.75741,-73.92509,Entire home/apt,125
4865454,Queens,40.74513,-73.8825,Private room,45
4873690,Queens,40.74282,-73.94994,Private room,82
4885595,Queens,40.77029,-73.92493,Entire home/apt,99
4887250,Queens,40.74741,-73.94712,Private room,95
4887638,Queens,40.74461,-73.91514,Private room,40
4892675,Queens,40.69958,-73.90825,Private room,40
4896937,Queens,40.75358,-73.92336,Private room,70
4897673,Queens,40.74383,-73.92077,Private room,50
4902143,Queens,40.74628,-73.9196,Entire home/apt,119
4924590,Queens,40.74468,-73.91102,Entire home/apt,90
4933043,Queens,40.75782,-73.92128,Entire home/apt,107
4942523,Queens,40.73835,-73.92636,Private room,70
4956469,Queens,40.7583,-73.77232,Entire home/apt,80
4966559,Queens,40.75202,-73.93588,Shared room,65
4968798,Queens,40.75703,-73.87667,Private room,45
4968817,Queens,40.71543,-73.83564,Shared room,60
4982699,Queens,40.67924,-73.84771,Entire home/apt,99
4987929,Queens,40.76357,-73.92829,Private room,100
4993422,Queens,40.76958,-73.92223,Entire home/apt,72
4998221,Queens,40.76435,-73.83211,Private room,89
5003266,Queens,40.78631,-73.83923,Private room,50
5006927,Queens,40.70739,-73.91498,Private room,65
5020687,Queens,40.75784,-73.83181,Entire home/apt,72
5021376,Queens,40.74602,-73.87338,Private room,34
5036261,Queens,40.77645,-73.90566,Private room,40
5070183,Queens,40.74513,-73.91685,Entire home/apt,90
5091056,Queens,40.71158,-73.85273,Private room,80
5094593,Queens,40.78598,-73.77915,Private room,99
5105768,Queens,40.74038,-73.87599,Entire home/apt,120
5106749,Queens,40.7599,-73.9285,Entire home/apt,110
